Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
10000263,VANDALISM - BY GRAFFITI,2010-01-23T15:40:00Z,Inactive,,,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,20,Interior door damaged with graffiti.
10000267,ALCOHOL - MINOR IN POSSESSION,2010-01-23T20:46:00Z,Cleared By Arrest,2010-01-23T20:46:00Z,,N/A,1700 N. 17th St.,SPORT FACILITIES,0,0,Two non-students contacted during the hockey game. Both were cited/lodged in jail for MIP (.206 BAC & .152 BAC).
10000253,LARCENY - FROM BUILDING,2010-01-23T23:09:00Z,Inactive,2010-01-22T21:00:00Z,2010-01-22T23:00:00Z,Coliseum,1350 Vine St.,SPORT FACILITIES,200,0,Stolen cell phone which was left unattended at the Coliseum.
10000269,ALCOHOL - MINOR IN POSSESSION,2010-01-23T23:59:00Z,Cleared By Arrest,2010-01-23T23:59:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,A UNL student was cited and taken to Detox for MIP-C (BAC 0.247)
10000271,ACCIDENTS - P.D. NOT REPORTABLE,2010-01-24T00:50:00Z,Cleared By Exception,2010-01-24T00:50:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,250,An non-reportable accident involving UNLPD cruiser #595.
10000272,ALCOHOL - MINOR IN POSSESSION,2010-01-24T01:34:00Z,Cleared By Arrest,2010-01-24T01:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Two UNL students cited for MIP-C and taken to detox (.221 BAC & .220 BAC).
10000274,TRAFFIC - SUSPENDED DRIVER,2010-01-24T02:25:00Z,Cleared By Arrest,2010-01-24T02:25:00Z,,N/A,N. 16th Street and Vine Street,STREET,0,0,"A male subject cited/released for DUS, Poss. of False/Revoked ID, Improper Display of plates, and Fail to Signal."
10000275,ALCOHOL - MINOR IN POSSESSION,2010-01-24T02:30:00Z,Cleared By Arrest,2010-01-24T02:30:00Z,,N/A,1033 N. 16th St.,GOVT. PARKING LOT (UNL),0,0,A UNL student cited and released for MIP-C. (BAC 0.142)
10000276,BURGLARY,2010-01-24T03:13:00Z,Cleared By Arrest,2010-01-24T03:13:00Z,,N/A,"N. 16th Street and ""S"" Street",SIDEWALK,0,0,"Male subject lodged for Fail to Comply, Resisting Arrest, Possession of Burglary tools and Trespassing."
10000278,ALCOHOL - MINOR IN POSSESSION,2010-01-24T04:02:00Z,Cleared By Arrest,2010-01-24T04:02:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and taken to Detox for MIPC. (BAC 0.131)
10000279,TRESPASSING,2010-01-24T06:05:00Z,Cleared By Arrest,2010-01-24T06:05:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,A male subject was lodged for Trespassing
10000270,ALCOHOL - MINOR IN POSSESSION,2010-01-24T07:50:00Z,Cleared By Arrest,2010-01-24T07:50:00Z,2010-01-24T07:50:00Z,N/A,,UNL RESIDENCE HALL,0,0,Two UNL students one male and one female cited/released for MIP (BAC's 0.190 and 0.217)
10000288,VANDALISM - OTHER,2010-01-25T00:23:00Z,Cleared By Arrest,2010-01-25T00:23:00Z,,N/A,2662 Cornhusker Highway,GROCERY STORE,0,150,Non-student cited/released for vandalism after damaging a student's car.
10000289,NARCOTICS - POSSESSION,2010-01-25T00:56:00Z,Cleared By Arrest,2010-01-25T00:56:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Two UNL students cited for MIP and one UNL student cited for Poss. of Marijuana and Drug Paraphernalia.
10000290,NARCOTICS - POSSESSION,2010-01-25T04:34:00Z,Cleared By Arrest,2010-01-25T04:34:00Z,,The Village,1055 N. 16th St.,UNL APARTMENT,0,0,UNL student cited/released for Poss. of Marijuana and Drug Paraphernalia.
10000292,LOST OR STOLEN ITEM,2010-01-25T09:07:00Z,Cleared By Exception,,,N/A,,SPORT FACILITIES,5,0,"A UNL student reported keys to Kimball Hall stolen. Occurred in Kansas City, MO"
10000296,LOST OR STOLEN ITEM,2010-01-25T21:18:00Z,Inactive,2010-01-25T17:45:00Z,2010-01-25T20:20:00Z,N/A,City of Lincoln,UNKNOWN,15,0,Wallet and contents lost somewhere between the East and City Campus.
10000299,NARCOTICS - POSSESSION,2010-01-26T01:00:00Z,Cleared By Arrest,2010-01-26T01:00:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia.
10000300,SS - OTHER,2010-01-26T01:24:00Z,Cleared By Exception,2010-01-26T01:24:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,Open safe in the Neihardt Maintenance Snack Lounge
10000301,FIRE - FALSE ALARM,2010-01-26T08:15:00Z,Cleared By Exception,2010-01-26T08:15:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,A fire alarm at Abel Hall caused by steam. No damage
10000306,LARCENY - OTHER OR FROM OPEN AREA,2010-01-26T11:57:00Z,Inactive,2010-01-17T23:00:00Z,2010-01-26T10:44:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),160,0,A UNL student reported money missing from his wallet that had been turned into UNLPD
10000312,PROTECTION ORDER VIOLATION,2010-01-27T00:35:00Z,Inactive,2010-01-04T12:08:00Z,2010-01-26T23:52:00Z,Harper Hall,1150 N. 14th St.,INTERNET/CYBERSPACE,0,0,UNL student reported a possible violation of a protection order via messages on the Internet.
10000314,LARCENY - FROM BUILDING,2010-01-27T08:30:00Z,Inactive,2010-01-19T07:30:00Z,2010-01-20T04:38:00Z,Architecture Hall West,400 Stadium Drive,UNL ACADEMIC BUILDING,220,0,Facilities Management reported a lost clamp on amp meter from a tool bag.
10000315,ACCIDENTS - P.D. NOT REPORTABLE,2010-01-27T09:02:00Z,Inactive,2010-01-27T11:43:00Z,,N/A,N. 35th Street and Center Drive,STREET,0,1350,Two UNL students involved in a non-injury/non-reportable accident at East Campus
10000322,ACCIDENTS - P.D. REPORTABLE,2010-01-27T15:29:00Z,Cleared By Exception,2010-01-27T15:25:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,1275,"Two vehicle non-injury accident 17th, and R street parking garage, $1275.00 damage."
10000327,NARCOTICS - POSSESSION,2010-01-28T02:09:00Z,Cleared By Arrest,2010-01-28T02:09:00Z,2010-01-28T02:09:00Z,N/A,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,UNL students contacted in the parking garage after one was observed to be urinating.  One student cited for Littering and MIPC (.114 BAC) & taken to Detox.  Another student cited for Poss of Marijuana < 1 oz (0.9 g) and Poss of Drug Paraphernalia.
10000337,LARCENY - OTHER OR FROM OPEN AREA,2010-01-29T12:15:00Z,Inactive,2010-01-29T11:45:00Z,,Hardin Hall,1600 N. 33rd St.,UNL ACADEMIC BUILDING,78,0,A Fac/Staff member report a theft that occurred at the Dental College.
10000338,LARCENY - FROM BUILDING,2010-01-29T12:55:00Z,Inactive,2010-01-29T12:10:00Z,2010-01-29T12:20:00Z,College of Dentistry,3975 Potter St.,HOSPITAL/CLINIC/ETC,0,0,Checkbook and SS card stolen from inside of a drawer within an office in the building.
10000339,LARCENY - FROM BUILDING,2010-01-29T14:15:00Z,Cleared By Exception,2010-01-29T10:00:00Z,2010-01-29T11:45:00Z,Plant Sciences Hall,1875 N. 38th St.,UNL ACADEMIC BUILDING,5,0,Unattended purse and contents stolen from inside a filing cabinet.
10000340,FRAUD - CREDIT CARDS/ATM/BANK CARD,2010-01-29T14:57:00Z,Inactive,2010-01-29T10:47:00Z,,N/A,3291 Holdrege St.,GAS/SERVICE STATION,500,0,Stolen credit card was used to withdrawal money from an ATM.  Related to 10000339.
10000342,LARCENY - FROM BUILDING,2010-01-29T16:26:00Z,Inactive,2010-01-28T22:15:00Z,2010-01-29T12:30:00Z,Entomology Hall,1700 East Campus Mall,UNL ACADEMIC BUILDING,114,0,Stolen wallet from an unattended purse beneath a desk.
10000344,FIRE - FALSE ALARM,2010-01-29T17:18:00Z,Cleared By Exception,2010-01-29T17:18:00Z,,Delta Delta Delta,"1601 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Burned food caused the fire alarm to be set off.
10000345,LARCENY - GAS FROM SELF SERVICE PUMP,2010-01-29T17:21:00Z,Inactive,2010-01-29T17:21:00Z,,Kabredlo's,"1540 ""P"" St.",CONVENIENCE STORE,60.19,0,Party failed to pay for gasoline.  Approx. 23 gallons stolen.
10000346,LARCENY - MOTOR VEH. ACCESSORIES,2010-01-29T17:52:00Z,Inactive,2010-01-23T19:00:00Z,2010-01-29T16:30:00Z,N/A,1601 Court St.,GOVT. PARKING LOT (UNL),150,50,Belated report of a CD player stolen from an unlocked vehicle.
10000351,ALCOHOL - MINOR IN POSSESSION,2010-01-29T23:48:00Z,Cleared By Arrest,2010-01-29T23:48:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,"UNL student observed carrying alcohol from a room into the hallway.  Three UNL student occupants inside the room cited & released for MIP.  .072, .128, and .151 BAC's."
10000352,ALCOHOL - MINOR IN POSSESSION,2010-01-30T00:15:00Z,Cleared By Arrest,2010-01-30T00:15:00Z,2010-01-30T00:15:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL Student was cited/released/Detox for MIPC. (BAC 0.254)
10000353,ACCIDENTS - P.D. H&R REPORTABLE,2010-01-30T01:12:00Z,Cleared By Arrest,2010-01-30T01:07:00Z,2010-01-30T01:10:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,500,Hit & Run accident witnessed by the victim.  Suspect identified.
10000354,ALCOHOL - MINOR IN POSSESSION,2010-01-30T02:34:00Z,Cleared By Arrest,2010-01-30T02:34:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,"Three UNL students and one non-student cited and released for MIP after beer was observed within a room.  .040, .151, .140 BAC's with one refusal."
10000355,DISTURBANCE - BETWEEN NEIGHBORS,2010-01-30T04:22:00Z,Inactive,2010-01-30T03:45:00Z,2010-01-30T04:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,A disturbance between two UNL students. For documentation only.
10000362,LARCENY - FROM BUILDING,2010-01-30T18:27:00Z,Inactive,2010-01-30T15:00:00Z,2010-01-30T16:15:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,250,0,Items stolen from a locker.
10000364,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-01-30T18:43:00Z,Inactive,2010-01-30T16:00:00Z,2010-01-30T18:30:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,250,Hit and run accident to a parked vehicle.
10000365,DISTURBANCE - OTHER,2010-01-30T20:14:00Z,Cleared By Arrest,2010-01-30T20:00:00Z,2010-01-30T20:14:00Z,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,0,0,Male causing disturbance at Kabredlo's 1540 P Street.
10000366,NARCOTICS - POSSESSION,2010-01-30T23:58:00Z,Cleared By Arrest,2010-01-30T23:58:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,Four UNL students cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia.
10000367,NARCOTICS - POSSESSION,2010-01-31T00:50:00Z,Cleared By Arrest,2010-01-31T00:50:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia after being contacted in his dorm room.
10000368,ALCOHOL - MINOR IN POSSESSION,2010-01-31T01:23:00Z,Cleared By Arrest,2010-01-31T01:23:00Z,,N/A,"N. 16th Street and ""R"" Street",SIDEWALK,0,0,UNL student cited for MIP-C (.245 BAC) and taken to detox.
10000369,NARCOTICS - OTHER,2010-01-31T01:29:00Z,Cleared By Exception,2010-01-31T01:29:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student contacted in a room that was not his. Turned over to UNL Housing.
10000370,ALCOHOL - MINOR IN POSSESSION,2010-01-31T01:58:00Z,Cleared By Arrest,2010-01-31T01:58:00Z,,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,"Two UNL students taken to detox (.208 BAC & .169 BAC). One was cited for MIP-C and the other for MIP-C, Giving False Information and Poss. of a False ID."
10000372,NARCOTICS - POSSESSION,2010-01-31T03:17:00Z,Cleared By Arrest,2010-01-31T03:17:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,Non-student and UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia. They were contacted in a park car.
10000374,ALCOHOL - MINOR IN POSSESSION,2010-01-31T10:23:00Z,Cleared By Arrest,2010-01-31T10:23:00Z,,N/A,14th/Salt Creek-Avery,STREET,0,0,A UNL student was cited for MIP and driven home. (BAC 0.86)
10000375,FIRE - FALSE ALARM,2010-01-31T12:05:00Z,Inactive,2010-01-31T12:05:00Z,,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,A general fire alarm was reported at Alpha Tau Omega caused by burnt bacon. No damage/fire
10000379,FIRE (WORKING) - ALARM,2010-01-31T15:13:00Z,Cleared By Arrest,2010-01-31T15:13:00Z,2010-01-31T15:13:00Z,Alpha Tau Omega,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,"Unknow person lite off fireworks in side 1433 R st Alpha Tau Omega, no damage."
10000381,VANDALISM - OTHER,2010-02-01T02:05:00Z,Inactive,2010-02-01T01:07:00Z,2010-02-01T02:04:00Z,Selleck Quad,600 N. 15th St.,GOVT. PARKING LOT (UNL),0,1.79,Unknown person(s) entered a vehicle and damaged an interior light switch.
10000382,BURGLARY,2010-02-01T11:25:00Z,Inactive,2010-01-29T17:30:00Z,2010-02-01T09:30:00Z,Walter Scott Engineering Center,844 N. 16th St.,UNL ACADEMIC BUILDING,18,0,Theft of petty cash from a locked drawer in Walter Scott Engineering
10000389,ACCIDENTS - P.D. H&R REPORTABLE,2010-02-01T18:07:00Z,Inactive,2010-02-01T14:20:00Z,,N/A,,GOVT. PARKING LOT (UNL),0,900,"Hit and Run accident involving three vehicles in the HSS parking lot, $900.00 damage."
10000384,LOST OR STOLEN ITEM,2010-02-02T08:38:00Z,Inactive,2010-01-30T20:00:00Z,2010-01-31T10:00:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,670,0,A report of a lost/stolen wallet from The Bob Devaney Center
10000385,BURGLARY,2010-02-02T09:16:00Z,Inactive,2010-01-31T03:19:00Z,2010-01-31T04:17:00Z,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,387,0,A Fac/Staff member burglary was reported at Nebraska Hall.
10000402,DISTURBANCE - OTHER,2010-02-02T11:18:00Z,Inactive,2010-02-02T02:00:00Z,2010-02-02T04:15:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,A disturbance involving a UNL Student making uncomfortable comments
10000391,DISTURBANCE - OTHER,2010-02-02T20:13:00Z,Cleared By Arrest,2010-02-02T20:13:00Z,2010-02-02T20:13:00Z,Avery Hall,"1144 ""T"" St.",SIDEWALK,0,0,UNL student cited and released for Disturbing the Peace after he approached another student using inappropriate speech.
10000396,ACCIDENTS - P.D. NOT REPORTABLE,2010-02-03T09:01:00Z,Cleared By Exception,2010-02-03T09:01:00Z,,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,700,"A non-reportable, non-injury accident at Stadium and T"
10000400,MEDICAL EMERGENCY,2010-02-03T14:05:00Z,Cleared By Exception,2010-02-03T14:05:00Z,,Ferguson Hall,"1130 ""S"" St.",UNL ACADEMIC BUILDING,0,0,"Person had a seizure in the basement of Ferguson Hall, transported to Bryan LGH West by LFR."
10000403,ACCIDENTS - P.D. H&R REPORTABLE,2010-02-03T15:12:00Z,Inactive,2010-02-02T12:15:00Z,2010-02-02T15:30:00Z,"N. 14th Street and ""W"" Street","N. 14th Street and ""W"" Street",GOVT. PARKING LOT (UNL),0,1300,"Hit and Run accident in the metered lot at 14th and W Street, $1300.00 damage."
10000404,LOST OR STOLEN ITEM,2010-02-03T15:55:00Z,Inactive,2010-01-11T18:00:00Z,2010-01-15T23:00:00Z,Beta Theta Pi,"1515 ""R"" St.",UNKNOWN,350,0,"Camera lost or stolen somewhere on City Campus, $350.00 loss."
10000405,LARCENY - FROM BUILDING,2010-02-03T16:09:00Z,Inactive,2009-12-12T20:00:00Z,2010-01-31T20:10:00Z,The Courtyards,733 N. 17th St.,UNL APARTMENT,700,0,"Items taken from room in The Courtyards, $700.00 loss."
10000394,MEDICAL EMERGENCY,2010-02-03T23:55:00Z,Cleared By Exception,2010-02-03T23:55:00Z,,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,LFR and UNLPD responded to a student experiencing anxiety-related issues.  Student was referred  to available campus resources.
10000422,ACCIDENTS - P.D. REPORTABLE,2010-02-04T20:53:00Z,Cleared By Arrest,2010-02-04T20:53:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,4200,Two UNL students involved in a non injury accident at the entrance of the parking garage. One student cited for DWI and Careless Driving. BAC . 080.
10000423,TRESPASSING,2010-02-05T00:07:00Z,Cleared By Arrest,2010-02-05T00:07:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,An intoxicated transient refused to leave the City Union at closing time.  Cited and lodged at Corrections for Trespassing .324 BAC
10000425,OUTSIDE - O.P.S. OTHER,2010-02-05T01:36:00Z,Cleared By Exception,2010-02-05T01:36:00Z,,The Village,1055 N. 16th St.,UNL APARTMENT,0,0,"UNL student involved in a foot pursuit with LPD, with assistance from UNLPD."
10000428,ACCIDENTS - P.D. NOT REPORTABLE,2010-02-05T09:09:00Z,Inactive,2010-02-05T09:09:00Z,,Law College,1875 N. 42nd St.,GOVT. PARKING LOT (UNL),0,750,"Two car property damage accident, weather related."
10000431,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-02-05T13:30:00Z,Inactive,2010-02-05T10:20:00Z,2010-02-05T12:50:00Z,Schorr Center,"1100 ""T"" St.",GOVT. PARKING LOT (UNL),0,2500,UNL student reports his vehicle was struck by another unknown vehicle while parked in this parking lot.
10000435,MEDICAL EMERGENCY,2010-02-05T17:44:00Z,Cleared By Exception,2010-02-05T17:44:00Z,,Pound Hall,513 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student transported to the hospital after having an allergic reaction.
10000437,DISTURBANCE - OTHER,2010-02-06T02:54:00Z,Inactive,2010-02-06T01:45:00Z,2010-02-06T02:30:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,A hospital ER reported a belated assault which occurred at Sigma Nu.  Victim did not wish to pursue charges at this time.
10000438,DISTURBANCE - BETWEEN NEIGHBORS,2010-02-06T04:07:00Z,Inactive,2010-02-06T04:07:00Z,2010-02-06T04:07:00Z,Sigma Alpha Epsilon,635 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Disturbance between several members of the SAE and Sigma Nu houses.  Related to case 10000437.
10000441,ACCIDENTS - P.D. NOT REPORTABLE,2010-02-06T11:51:00Z,Inactive,2010-02-01T14:00:00Z,,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,0,An non-reportable accident that occurred at the 14th and Avery Parking Garage.
10000440,ACCIDENTS - INJURY,2010-02-06T13:12:00Z,Inactive,2010-02-06T11:12:00Z,,Innovation Campus,1800 State Fair Park Drive,GOVT. PARKING LOT (UNL),0,2300,A non-reportable accident occurred at Innovation Campus
10000442,MEDICAL EMERGENCY,2010-02-06T13:21:00Z,Cleared By Exception,2010-02-06T13:21:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,A medical emergency at Bob Devaney. Male subject was taken to Bryan East for treatment.
10000445,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2010-02-06T14:53:00Z,Inactive,2010-02-02T02:09:00Z,2010-02-05T09:14:00Z,Beta Theta Pi,"1515 ""R"" St.",INTERNET/CYBERSPACE,500,0,Internet fraud of Amazon.com gift certificates.
10000448,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-02-06T15:23:00Z,Inactive,2010-02-06T19:00:00Z,2010-02-06T11:30:00Z,N/A,,UNKNOWN,0,350,UNL student received damage to her vehicle by unknown means in an unknown location.
10000451,FIRE (WORKING) - ALARM,2010-02-06T19:52:00Z,Cleared By Exception,2010-02-06T19:52:00Z,2010-02-06T19:52:00Z,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,Burnt popcorn set off a fire alarm at the Courtyards.
10000454,VANDALISM - BY GRAFFITI,2010-02-06T23:18:00Z,Inactive,2010-02-06T18:00:00Z,2010-02-06T19:45:00Z,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,20,Stairwell wall was damaged with marker.
10000455,NARCOTICS - POSSESSION,2010-02-06T23:44:00Z,Cleared By Arrest,2010-02-06T23:44:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,"Two UNL students contacted for narcotics use in their vehicle.  One cited for Poss. of Marijuana < 1 oz, the other cited for Poss < 1 oz and Poss. of Drug Paraphernalia.  7.3g and .1g of marijuana seized."
10000456,LITTERING,2010-02-07T01:07:00Z,Cleared By Arrest,2010-02-07T01:07:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,UNL student cited for Littering (Urinating in Public) after bar break.
10000457,ALCOHOL - MINOR IN POSSESSION,2010-02-07T01:28:00Z,Cleared By Arrest,2010-02-07T01:28:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student cited for MIPC and taken to Detox after demonstrating being unable to care for himself.  .111 BAC on an insufficient sample
10000459,ALCOHOL - DWI,2010-02-07T01:59:00Z,Cleared By Arrest,2010-02-07T01:59:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,"Two UNL students contacted in the parking lot for narcotics activity.  One cited and taken to Detox for DWI, Poss. of Drug Paraphernalia, Poss. of Marijuana < 1 oz, and MIP (.088 BAC).  The other cited for MIP, Poss. of Drug Paraphernalia, Poss. of Marijuana < 1 oz (.024 BAC)."
