Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
7000297,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-01-23T16:24:00Z,Inactive,2007-01-23T09:30:00Z,2007-01-23T10:45:00Z,N/A,320 N. 18th St.,GOVT. PARKING LOT (UNL),0,900,Hit and run accident no suspects at this time
7000308,LOST OR STOLEN ITEM,2007-01-24T09:22:00Z,Inactive,2007-01-23T12:00:00Z,2007-01-23T13:00:00Z,N/A,,UNKNOWN,60,0,Lost external hard drive somewhere on city campus.
7000313,LARCENY - STOLEN BIKE,2007-01-24T16:10:00Z,Inactive,2007-01-10T10:00:00Z,2007-01-24T16:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,320,0,Bike was stolen between 01-10-07 and 01-24-07 from the bike rack located on the west side of the Selleck 4000 building.
7000317,LARCENY - STOLEN BIKE,2007-01-24T17:20:00Z,Inactive,2006-09-22T17:00:00Z,2006-09-24T11:00:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,160,0,Bike and lock taken four month ago from rack outside Cather Hall.
7000319,NARCOTICS - POSSESSION,2007-01-24T18:45:00Z,Cleared By Arrest,2007-01-24T18:45:00Z,,N/A,,UNL RESIDENCE HALL,0,0,"Possession of marihuana in Harper Hall, one arrest."
7000320,SUSPICIOUS PERSON,2007-01-24T20:46:00Z,Unfounded,2007-01-24T20:30:00Z,,17 & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,"Suspicious individuals on the 6th, floor of the 17th and R Street parking garage."
7000323,FIRE - FALSE ALARM,2007-01-25T00:51:00Z,Cleared By Arrest,2007-01-25T00:51:00Z,,N/A,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Intoxicated 21 yoa student pulled fire alarm pull station. Said it was an accident.
7000327,MISC - OTHER,2007-01-25T12:58:00Z,Inactive,2006-12-11T08:00:00Z,2006-12-22T17:00:00Z,Mabel Lee Hall,840 N. 14th St.,UNL ACADEMIC BUILDING,0,0,"Suspicious letters sent to Family and Consumer Sciences department. Addressed to ""Playboy's"" Ms. October 2006."
7000328,LARCENY - FROM BUILDING,2007-01-25T13:30:00Z,Cleared By Arrest,2007-01-22T12:00:00Z,2007-01-25T07:30:00Z,Food Industry Complex,1625 Arbor Drive,"UNL SUPPORT FACILITY (office, service)",105,0,Scrap-metal theft.
7000334,LARCENY - FROM BUILDING,2007-01-25T17:27:00Z,Inactive,2007-01-25T15:30:00Z,2007-01-25T17:00:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,80,0,Phone taken from coat pocket at the Rec. Center.
7000335,TRESPASSING,2007-01-25T21:53:00Z,Cleared By Arrest,2007-01-25T21:53:00Z,,Union-City,,UNL RESIDENCE HALL,0,0,Transient contacted on the main level of City Union.  Male party was ban and barred from UNL Property.  He was cited for Trespass and transported to Detox where he tested .320 BAC.  TOT Detox.
7000263,DISTURBANCE - OTHER,2007-01-26T00:12:00Z,Cleared By Exception,2007-01-20T02:08:00Z,2007-01-20T02:22:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,Snowball fight occurring outside of Sigma Nu and Sigma Phi Epsilon (approx. 50 people).
7000338,LITTERING,2007-01-26T01:10:00Z,Cleared By Arrest,2007-01-26T01:10:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Male contacted in the parking lot for urinating.  Cited for Littering.
7000339,ALCOHOL - DRUNK,2007-01-26T01:19:00Z,Cleared By Exception,2007-01-26T01:19:00Z,,Andersen Hall,,GOVT. PARKING LOT (UNL),0,0,Officers contacted vehicle after observing it running for 20 minutes.  Male party was found to be passed out inside.  Party was taken into Civil Protective Custody and transported to Detox where he tested .126 BAC.  TOT Detox.
7000340,LITTERING,2007-01-26T01:28:00Z,Cleared By Arrest,2007-01-26T01:28:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Male party contacted for urinating in the parking lot.  Cited for Littering and released.
7000342,ALCOHOL - DWI,2007-01-26T02:03:00Z,Cleared By Arrest,2007-01-26T02:03:00Z,2007-01-26T02:03:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,"Vehicle stopped for speeding.  Driver found to be intoxicated.  Arrested and transported to Jail where she tested .170 BAC.  Released to sober friend at Detox.  Cited for DWI, MIP, Open Container, and Speeding."
7000343,ACCIDENTS - P.D. REPORTABLE,2007-01-26T10:19:00Z,Inactive,2007-01-26T10:19:00Z,2007-01-26T10:19:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,1050,Mercury Marquis Vs. Chevy Blazer.
7000344,ACCIDENTS - INJURY,2007-01-26T10:51:00Z,Inactive,2007-01-26T10:51:00Z,,Selleck Quad,600 N. 15th St.,GOVT. PARKING LOT (UNL),0,0,Party was walking between a fence and a moving garbage truck when they slipped and fell under the truck causing their legs to be ran over.  Party left the area and was later contacted at the University Health Center.
7000345,LOST OR STOLEN ITEM,2007-01-26T11:54:00Z,Inactive,,2007-01-26T13:33:00Z,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,230,0,A portable scanner purportedly lost or stolen between November 2006 and December 2006.
7000346,DISTURBANCE - OTHER,2007-01-26T11:54:00Z,Inactive,,2007-01-25T09:28:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,Suspicious person watching and possibly harassing Asian Female Students.
7000347,LARCENY - OTHER OR FROM OPEN AREA,2007-01-26T12:21:00Z,Inactive,2007-01-26T12:00:00Z,2007-01-26T12:21:00Z,N/A,942 N. 22nd St.,GOVT. PARKING LOT (UNL),10,0,Scrap metal theft
7000352,MISC - OTHER,2007-01-26T16:22:00Z,Inactive,,,Splinter Laboratories,2000 N. 35th St.,UNL ACADEMIC BUILDING,0,0,Possible theft of services by non UNL personnel.  No evidence to prove that someone used the trash dumpster other than UNL personnel.
7000354,LARCENY - STOLEN BIKE,2007-01-26T17:48:00Z,Inactive,,,The Courtyards,733 N. 17th St.,SIDEWALK,300,0,Belated report of stolen bike.  Bike was stolen sometime in August from the bike racks located north of The Courtyards.  No suspects.
7000355,FRAUD - IMPERSONATION,2007-01-26T20:54:00Z,Cleared By Exception,2006-11-25T20:29:00Z,2006-11-25T20:29:00Z,N/A,"N. 12th Street and ""Q"" Street",STREET,0,0,Party reported someone using his personal information on a citation that UNLPD issued.
7000360,BURGLARY,2007-01-26T22:57:00Z,Cleared By Exception,2007-01-26T17:45:00Z,2007-01-26T22:50:00Z,Acacia,2255 Vine St.,OFF CAMPUS/GREEK HOUSING,1550,0,Entry gained through window.  Laptop computer taken from room.
7000363,VANDALISM - OTHER,2007-01-27T02:49:00Z,Inactive,2007-01-27T01:15:00Z,,Delta Upsilon,,OFF CAMPUS/GREEK HOUSING,0,125,Delta Upsilon reports Sigma Nu members vandalized their fence.
7000366,ALCOHOL - MINOR IN POSSESSION,2007-01-27T09:22:00Z,Cleared By Arrest,2007-01-27T09:22:00Z,,UNL Police,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Defendant came in to be tested for Pre-trial diversion and tested a .013 BAC.
7000367,ALCOHOL - MINOR IN POSSESSION,2007-01-27T09:25:00Z,Cleared By Arrest,2007-01-27T09:25:00Z,,UNL Police,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Defendant came in to test his BAC for Sarpy county Pre-Trial diversion. Failed test with a .031 BAC
7000375,SEX OFFENSE - INDECENT EXPOSURE,2007-01-27T20:22:00Z,Inactive,2007-01-27T19:50:00Z,2007-01-27T20:22:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Two victims reported a white male exposed his erect penis to them while they were in the womens restroom.
7000376,MEDICAL EMERGENCY,2007-01-27T20:30:00Z,Inactive,2007-01-27T20:30:00Z,2007-01-27T20:30:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,Male patient complaining of chest pain and difficulty breathing. Transported to the hospital.
7000377,MEDICAL EMERGENCY,2007-01-27T22:26:00Z,Inactive,2007-01-27T22:07:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Female party complaining of abdominal pain and light headed.  Refused transport.
7000379,MEDICAL EMERGENCY,2007-01-28T02:26:00Z,Inactive,2007-01-28T02:26:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Intoxicated female party found in Abel Hall lobby.  Female was transported to LGH West for medical treatment.
7000380,VANDALISM - OTHER,2007-01-28T02:30:00Z,Inactive,2007-01-28T02:00:00Z,,The Village,,UNL APARTMENT,0,0,Eggs thrown at exterior sliding door.  No suspects.
7000378,ALCOHOL - DRUNK,2007-01-28T02:41:00Z,Cleared By Exception,2007-01-28T00:31:00Z,,N/A,"N. 12th Street and ""Q"" Street",SIDEWALK,0,0,Intoxicated male contacted at 12th/Q.  Taken into custody and turned over to Detox. Tested .229 BAC.
7000381,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2007-01-28T13:57:00Z,Inactive,2007-01-28T13:57:00Z,,Temple Building,"1201 ""R"" St.",UNL ACADEMIC BUILDING,0,100,Sprinkler water pipe froze and then broke causing minor flooding.
7000382,VANDALISM - OTHER,2007-01-28T14:33:00Z,Inactive,2007-01-27T20:00:00Z,2007-01-27T23:00:00Z,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,A KKK like hood was placed on a bulletin board that was about Martin Lutheran King week.
7000383,ASSAULT - NON DOMESTIC,2007-01-28T18:08:00Z,Cleared By Arrest,2007-01-28T18:08:00Z,,N/A,1055 N. 16th St.,UNL APARTMENT,0,0,Party was assaulted by another party in The Village.
7000385,BURGLARY,2007-01-28T22:35:00Z,Inactive,2007-01-28T17:45:00Z,2007-01-28T21:30:00Z,N/A,,OFF CAMPUS/GREEK HOUSING,500,0,Victims report unknown party entered their rooms and scattered items throughout.  Several items stolen.  Possible suspect in case.
7000395,VANDALISM - BY GRAFFITI,2007-01-29T10:22:00Z,Inactive,2007-01-19T15:30:00Z,2007-01-26T15:30:00Z,Architecture Hall,402 Stadium Drive,GOVT. LOT/FIELD (UNL),0,2000,Copper and concrete sculpture on the northeast side of the building damaged by graffiti.
7000396,FIRE (WORKING) - NO ALARM,2007-01-29T13:39:00Z,Inactive,2007-01-29T13:39:00Z,,Henzlik Hall,1430 Vine St.,GOVT. PARKING LOT (UNL),0,100,Paper fire in the rear cargo area of a UNL garbage truck.
7000406,LARCENY - FROM BUILDING,2007-01-29T19:16:00Z,Cleared By Exception,2007-01-29T15:30:00Z,2007-01-29T16:20:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,14480,0,Bassoon taken from the Westbrook Music building.
7000407,TRESPASSING,2007-01-29T20:07:00Z,Cleared By Arrest,2007-01-29T20:07:00Z,2007-01-29T20:49:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party arrested for trespass at the City Union.
7000410,ALCOHOL - MINOR IN POSSESSION,2007-01-30T01:12:00Z,Cleared By Arrest,2007-01-30T01:12:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Traffic stop resulted in two (2) MIP and Open Container Arrests.
7000414,FIRE (WORKING) - NO ALARM,2007-01-30T10:30:00Z,Inactive,2007-01-30T10:30:00Z,2007-01-30T10:30:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,10000,Van fire following an accident. No injuries.
7000418,TELEPHONE - THREATENING CALLS,2007-01-30T23:11:00Z,Inactive,2007-01-11T04:30:00Z,2007-01-30T23:12:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,"Unknown pty hacking into a students facebook account, at one point the hacker told the victim's boyfriend she ""victim"" had better watch out."
7000419,MEDICAL EMERGENCY,2007-01-30T23:23:00Z,Inactive,2007-01-30T23:23:00Z,2007-01-30T23:23:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,"Student had gone into seizures, was breating, but unresponsive. Pty was transported to Bryan LGH West."
7000431,FORGERY - CHECKS,2007-01-31T17:13:00Z,Cleared By Exception,,,N/A,U-Stop unknown store,GAS/SERVICE STATION,0,0,"Two stolen check from case 07000360 were used, one in lincoln Ne and one Iowa."
7000432,MEDICAL EMERGENCY,2007-01-31T17:20:00Z,Cleared By Exception,2007-01-31T17:20:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Party fell from his wheelchair in the City Union, LFR responded and helped him back into his chair."
7000436,MEDICAL EMERGENCY,2007-01-31T20:04:00Z,Inactive,2007-01-31T20:04:00Z,,Bob Devaney Sports Center,,SPORT FACILITIES,0,0,Party was ill at Devaney Sports Center and transported to LGH West.
7000438,DISTURBANCE - OTHER,2007-01-31T21:54:00Z,Cleared By Exception,2007-01-31T21:54:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,Two roommates arguing over the unathorized borrowing of money and derogatory remarks about one's mother who recently passed away.
7000439,NARCOTICS - POSSESSION,2007-01-31T23:11:00Z,Cleared By Arrest,2007-01-31T23:11:00Z,2007-01-31T23:11:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Report of pty smoking marijuana in his room. Pty invited officer in and voluntarily turned over marijuana and paraphernalia.
7000421,OUTSIDE - O.P.S. ACCIDENT,2007-01-31T23:25:00Z,Cleared By Arrest,2007-01-30T23:24:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Several CSO's observed a pty strike a utility pole then flee the scene. CSO's followed pty until he was contacted by officer Fullerton. Pty tot LPD .152 BAC.
7000441,NARCOTICS - POSSESSION,2007-02-01T00:15:00Z,Cleared By Arrest,2007-02-01T00:15:00Z,,Kauffman Hall,630 N. 14th St.,SIDEWALK,0,0,"Two ptys obs smoking marijuana, pty with marijuana voluntarily turned over marijuana and paraphernalia."
7000453,LITTERING,2007-02-02T00:58:00Z,Cleared By Arrest,2007-02-02T00:58:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Female party contacted for urinating in the parking lot.  Cited and released for Littering.
7000454,LITTERING,2007-02-02T01:11:00Z,Cleared By Arrest,2007-02-02T01:11:00Z,,Kabredlo's,"1540 ""P"" St.",COMMERCIAL PARKING LOT,0,0,Male party contacted for urinating in the parking lot.  Cited and released for Littering.
7000455,VANDALISM - OTHER,2007-02-02T03:46:00Z,Cleared By Arrest,2007-02-02T02:48:00Z,2007-02-02T03:20:00Z,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,300,"Two UNL Students contacted for breaking mirrors off of vehicles parked in parking lot.  One party cited for MIPC (.075 BAC)/Vandalism, the other party cited for Vandalism.  Both cited and released."
7000458,VANDALISM - OTHER,2007-02-02T04:07:00Z,Inactive,,2007-02-02T04:07:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,150,Vandalism to vehicle that was parked in the HSS parking lot.  No suspects.
7000457,VANDALISM - OTHER,2007-02-02T04:09:00Z,Cleared By Arrest,2007-02-01T23:56:00Z,2007-02-02T03:36:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,150,"Side mirror(s) kicked off. Also, tested a .035 BAC."
7000459,ALCOHOL - MINOR IN POSSESSION,2007-02-02T06:16:00Z,Cleared By Arrest,2007-02-02T06:16:00Z,,Harper Hall,,UNL RESIDENCE HALL,0,0,Community Service Officer radioed a male party passed out in Harper Hall.  Party was taken into custody and transported to Detox where he tested .091 BAC.  Cited and turned over to Detox.
7000462,TELEPHONE - OTHER,2007-02-02T09:00:00Z,Inactive,2007-01-31T09:25:00Z,2007-01-31T12:15:00Z,Stadium Drive Parking Garage,625 Stadium Drive,OTHER RETAIL BUS.,0,0,Belated report of harassing phone calls.
7000464,LARCENY - FROM BUILDING,2007-02-02T11:51:00Z,Inactive,2007-01-30T10:15:00Z,2007-01-30T12:15:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,100,0,"Belated report of stolen ""Statistics"" book."
7000466,LOST OR STOLEN ITEM,2007-02-02T12:20:00Z,Inactive,2007-02-01T12:00:00Z,2007-02-01T13:00:00Z,N/A,,UNKNOWN,75,0,"Motorola flip style cellular phone. Lost between CBA, Sorority and vic's place of employment."
7000472,TRESPASSING,2007-02-02T14:22:00Z,Cleared By Arrest,2007-02-02T14:22:00Z,2007-02-02T14:22:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,Person contacted in Love Library by Officers and was known to be ban and barred from University property.  Person was cited for 1st degree trespassing and lodged.
7000473,TRESPASSING,2007-02-02T14:24:00Z,Cleared By Exception,2007-02-02T14:20:00Z,2007-02-02T14:30:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two persons contacted for panhandling inside the City Union.  Both persons were issued the trespass warning letter.
7000474,LARCENY - FROM BUILDING,2007-02-02T15:52:00Z,Inactive,,,Canfield Administration Building,"""R"" Street and N. 14th Street","UNL SUPPORT FACILITY (office, service)",1020,0,Belated report of a stolen laptop from Canfield Admin building.  No suspects.
7000456,VANDALISM - OTHER,2007-02-02T22:34:00Z,Cleared By Arrest,2007-02-02T03:09:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,150,UNL Student contacted for vandalizing vehicles in the HSS Parking Lot.  Cited and released for Criminal Mischief and MIP.
7000480,LITTERING,2007-02-03T00:35:00Z,Cleared By Arrest,2007-02-03T00:35:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Male contacted in Andersen Hall parking lot for urinating.  Cited and released for Littering.
7000481,ALCOHOL - MINOR IN POSSESSION,2007-02-03T02:52:00Z,Cleared By Arrest,2007-02-03T02:52:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,Officer heard disturbance.  Contact was made with an intoxicated male.  He was cited and released for MIPC. (.121 BAC)
7000482,ALCOHOL - MINOR IN POSSESSION,2007-02-03T03:56:00Z,Cleared By Arrest,2007-02-03T03:56:00Z,,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Vehicle contacted in parking lot.  Four parties inside were cited for MIP.  All were cited and released.  One party was cited for open container.
7000483,ALCOHOL - MINOR IN POSSESSION,2007-02-03T04:47:00Z,Cleared By Arrest,2007-02-03T04:47:00Z,,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,Female contacted walking through parking lot without socks or shoes.  She was taken into custody and transported to Detox where she tested .191 BAC.  She was also cited for MIPC and TOT Detox.
7000486,TRESPASSING,2007-02-03T10:31:00Z,Cleared By Exception,2007-02-03T10:31:00Z,,Love Library South,"1248 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Juvenile male viewing adult pornography.
7000488,LARCENY - FROM BUILDING,2007-02-03T11:47:00Z,Inactive,2007-02-03T02:50:00Z,2007-02-03T10:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,240,0,Unknown person entered occupied room while female student was sleeping. Person took purse and contents.
7000489,BURGLARY,2007-02-03T11:47:00Z,Cleared By Arrest,2007-02-03T11:20:00Z,2007-02-03T11:56:00Z,N/A,,UNL RESIDENCE HALL,1130,0,"Victim reports having their laptop, check book and change purse stolen from their room.  Door to the room was shut but not locked due to a damaged door jam."
7000495,ALCOHOL - MINOR IN POSSESSION,2007-02-04T02:26:00Z,Cleared By Arrest,2007-02-04T02:26:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Officers detected an odor of marijuana coming from room.  Three male parties contacted.  One cited for possession of Drug Paraphernalia and two minor in possession tickets.  All were cited and released.
7000497,TRESPASSING,2007-02-04T16:04:00Z,Cleared By Exception,2007-02-04T16:04:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Party looking at pornographic material on computer in the City Union. Party given trespass policy and asked to leave the building.
7000500,ALCOHOL - DRUNK,2007-02-04T22:58:00Z,Inactive,2007-02-04T22:58:00Z,,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Two Transients wanted ride to mission, one tested .139 BAC. So the Mission will not take him, he was tansported to detox and the other to the mission."
7000505,VANDALISM - OTHER,2007-02-05T13:24:00Z,Inactive,,2007-02-01T12:00:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,1200,Wireless access routers were damaged in Schramm Hall.
7000506,FIRE - FALSE ALARM,2007-02-05T14:33:00Z,Inactive,2007-02-05T14:33:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Unknown person(s) pulled the fire alarm pull station on the second floor of Cather Hall.
