Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
10000269,ALCOHOL - MINOR IN POSSESSION,1/23/10 23:59,Cleared by Arrest,1/23/10 23:59,,N/A,1220 N 14th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student was cited and taken to Detox for MIP-C (BAC 0.247)
10000271,ACCIDENTS - P.D. NOT REPORTABLE,1/24/10 0:50,Cleared by Exception,1/24/10 0:50,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$250.00 ,An non-reportable accident involving UNLPD cruiser #595.
10000272,ALCOHOL - MINOR IN POSSESSION,1/24/10 1:34,Cleared by Arrest,1/24/10 1:34,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students cited for MIP-C and taken to detox (.221 BAC & .220 BAC).
10000274,TRAFFIC - SUSPENDED DRIVER,1/24/10 2:25,Cleared by Arrest,1/24/10 2:25,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"A male subject cited/released for DUS, Poss. of False/Revoked ID, Improper Display of plates, and Fail to Signal."
10000275,ALCOHOL - MINOR IN POSSESSION,1/24/10 2:30,Cleared by Arrest,1/24/10 2:30,,N/A,1033 North 16th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,A UNL student cited and released for MIP-C. (BAC 0.142)
10000276,BURGLARY,1/24/10 3:13,Cleared by Arrest,1/24/10 3:13,,N/A,N 16TH ST & S ST (SIDEWALK),$0.00 ,$0.00 ,"Male subject lodged for Fail to Comply, Resisting Arrest, Possession of Burglary tools and Trespassing."
10000278,ALCOHOL - MINOR IN POSSESSION,1/24/10 4:02,Cleared by Arrest,1/24/10 4:02,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited and taken to Detox for MIPC. (BAC 0.131)
10000279,TRESPASSING,1/24/10 6:05,Cleared by Arrest,1/24/10 6:05,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,A male subject was lodged for Trespassing
10000270,ALCOHOL - MINOR IN POSSESSION,1/24/10 7:50,Cleared by Arrest,1/24/10 7:50,1/24/10 7:50,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students one male and one female cited/released for MIP (BAC's 0.190 and 0.217)
10000288,VANDALISM - OTHER,1/25/10 0:23,Cleared by Arrest,1/25/10 0:23,,N/A,"2662 Cornhusker Hwy, (GROCERY STORE)",$0.00 ,$150.00 ,Non-student cited/released for vandalism after damaging a student's car.
10000289,NARCOTICS - POSSESSION,1/25/10 0:56,Cleared by Arrest,1/25/10 0:56,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two UNL students cited for MIP and one UNL student cited for Poss. of Marijuana and Drug Paraphernalia.
10000290,NARCOTICS - POSSESSION,1/25/10 4:34,Cleared by Arrest,1/25/10 4:34,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,UNL student cited/released for Poss. of Marijuana and Drug Paraphernalia.
10000292,LOST OR STOLEN ITEM,1/25/10 9:07,Cleared by Exception,,,N/A,(SPORT FACILITIES),$5.00 ,$0.00 ,"A UNL student reported keys to Kimball Hall stolen. Occurred in Kansas City, MO"
10000296,LOST OR STOLEN ITEM,1/25/10 21:18,Inactive,1/25/10 17:45,1/25/10 20:20,N/A,City Of Lincoln (UNKNOWN),$15.00 ,$0.00 ,Wallet and contents lost somewhere between the East and City Campus.
10000299,NARCOTICS - POSSESSION,1/26/10 1:00,Cleared by Arrest,1/26/10 1:00,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia.
10000300,SS - OTHER,1/26/10 1:24,Cleared by Exception,1/26/10 1:24,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Open safe in the Neihardt Maintenance Snack Lounge
10000301,FIRE - FALSE ALARM,1/26/10 8:15,Cleared by Exception,1/26/10 8:15,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A fire alarm at Abel Hall caused by steam. No damage
10000306,LARCENY - OTHER OR FROM OPEN AREA,1/26/10 11:57,Inactive,1/17/10 23:00,1/26/10 10:44,Alexander Building,1410 Q St (GOV'T PARKING LOT (UNL)),$160.00 ,$0.00 ,A UNL student reported money missing from his wallet that had been turned into UNLPD
10000312,PROTECTION ORDER VIOLATION,1/27/10 0:35,Inactive,1/4/10 12:08,1/26/10 23:52,Harper Hall,1150 North 14th St (INTERNET/CYBERSPACE),$0.00 ,$0.00 ,UNL student reported a possible violation of a protection order via messages on the Internet.
10000314,LARCENY - FROM BUILDING,1/27/10 8:30,Inactive,1/19/10 7:30,1/20/10 4:38,Architecture Hall West,400 Stadium Dr (UNL ACADEMIC BUILDING),$220.00 ,$0.00 ,Facilities Management reported a lost clamp on amp meter from a tool bag.
10000315,ACCIDENTS - P.D. NOT REPORTABLE,1/27/10 9:02,Inactive,1/27/10 11:43,,N/A,N 35TH ST & CENTER DR (STREET),$0.00 ,"$1,350.00 ",Two UNL students involved in a non-injury/non-reportable accident at East Campus
10000322,ACCIDENTS - P.D. REPORTABLE,1/27/10 15:29,Cleared by Exception,1/27/10 15:25,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,275.00 ","Two vehicle non-injury accident 17th, and R street parking garage, $1275.00 damage."
10000327,NARCOTICS - POSSESSION,1/28/10 2:09,Cleared by Arrest,1/28/10 2:09,1/28/10 2:09,N/A,300 N. 17th Street (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,UNL students contacted in the parking garage after one was observed to be urinating.  One student cited for Littering and MIPC (.114 BAC) & taken to Detox.  Another student cited for Poss of Marijuana < 1 oz (0.9 g) and Poss of Drug Paraphernalia.
10000337,LARCENY - OTHER OR FROM OPEN AREA,1/29/10 12:15,Inactive,1/29/10 11:45,,Hardin Hall,1600 North 33rd St (UNL ACADEMIC BUILDING),$78.00 ,$0.00 ,A Fac/Staff member report a theft that occurred at the Dental College.
10000338,LARCENY - FROM BUILDING,1/29/10 12:55,Inactive,1/29/10 12:10,1/29/10 12:20,College of Dentistry,3975 Potter St (HOSPITAL/CLINIC/ETC),$0.00 ,$0.00 ,Checkbook and SS card stolen from inside of a drawer within an office in the building.
10000339,LARCENY - FROM BUILDING,1/29/10 14:15,Cleared by Exception,1/29/10 10:00,1/29/10 11:45,Plant Sciences Hall,1875 North 38th St (UNL ACADEMIC BUILDING),$5.00 ,$0.00 ,Unattended purse and contents stolen from inside a filing cabinet.
10000340,FRAUD - CREDIT CARDS/ATM/BANK CARD,1/29/10 14:57,Inactive,1/29/10 10:47,,N/A,3291 Holdrege Street (GAS/SERVICE STATION),$500.00 ,$0.00 ,Stolen credit card was used to withdrawal money from an ATM.  Related to 10000339.
10000342,LARCENY - FROM BUILDING,1/29/10 16:26,Inactive,1/28/10 22:15,1/29/10 12:30,Entomology Hall,1700 East Camp Mall (UNL ACADEMIC BUILDING),$114.00 ,$0.00 ,Stolen wallet from an unattended purse beneath a desk.
10000344,FIRE - FALSE ALARM,1/29/10 17:18,Cleared by Exception,1/29/10 17:18,,Delta Delta Delta,1601 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Burned food caused the fire alarm to be set off.
10000345,LARCENY - GAS FROM SELF SERVICE PUMP,1/29/10 17:21,Inactive,1/29/10 17:21,,Kabredlo's,1540 P St. (CONVENIENCE STORE),$60.19 ,$0.00 ,Party failed to pay for gasoline.  Approx. 23 gallons stolen.
10000346,LARCENY - MOTOR VEH. ACCESSORIES,1/29/10 17:52,Inactive,1/23/10 19:00,1/29/10 16:30,N/A,1601 Court St (GOV'T PARKING LOT (UNL)),$150.00 ,$50.00 ,Belated report of a CD player stolen from an unlocked vehicle.
10000351,ALCOHOL - MINOR IN POSSESSION,1/29/10 23:48,Cleared by Arrest,1/29/10 23:48,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"UNL student observed carrying alcohol from a room into the hallway.  Three UNL student occupants inside the room cited & released for MIP.  .072, .128, and .151 BAC's."
10000352,ALCOHOL - MINOR IN POSSESSION,1/30/10 0:15,Cleared by Arrest,1/30/10 0:15,1/30/10 0:15,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL Student was cited/released/Detox for MIPC. (BAC 0.254)
10000353,ACCIDENTS - P.D. H&R REPORTABLE,1/30/10 1:12,Cleared by Arrest,1/30/10 1:07,1/30/10 1:10,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Hit & Run accident witnessed by the victim.  Suspect identified.
10000354,ALCOHOL - MINOR IN POSSESSION,1/30/10 2:34,Cleared by Arrest,1/30/10 2:34,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Three UNL students and one non-student cited and released for MIP after beer was observed within a room.  .040, .151, .140 BAC's with one refusal."
10000355,DISTURBANCE - BETWEEN NEIGHBORS,1/30/10 4:22,Inactive,1/30/10 3:45,1/30/10 4:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A disturbance between two UNL students. For documentation only.
10000362,LARCENY - FROM BUILDING,1/30/10 18:27,Inactive,1/30/10 15:00,1/30/10 16:15,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$250.00 ,$0.00 ,Items stolen from a locker.
10000364,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/30/10 18:43,Inactive,1/30/10 16:00,1/30/10 18:30,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$250.00 ,Hit and run accident to a parked vehicle.
10000365,DISTURBANCE - OTHER,1/30/10 20:14,Cleared by Arrest,1/30/10 20:00,1/30/10 20:14,Kabredlo's,1540 P St. (GAS/SERVICE STATION),$0.00 ,$0.00 ,Male causing disturbance at Kabredlo's 1540 P Street.
10000366,NARCOTICS - POSSESSION,1/30/10 23:58,Cleared by Arrest,1/30/10 23:58,,N/A,515 N 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Four UNL students cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia.
10000367,NARCOTICS - POSSESSION,1/31/10 0:50,Cleared by Arrest,1/31/10 0:50,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia after being contacted in his dorm room.
10000368,ALCOHOL - MINOR IN POSSESSION,1/31/10 1:23,Cleared by Arrest,1/31/10 1:23,,N/A,N 16TH ST & R ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited for MIP-C (.245 BAC) and taken to detox.
10000369,NARCOTICS - OTHER,1/31/10 1:29,Cleared by Exception,1/31/10 1:29,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student contacted in a room that was not his. Turned over to UNL Housing.
10000370,ALCOHOL - MINOR IN POSSESSION,1/31/10 1:58,Cleared by Arrest,1/31/10 1:58,,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two UNL students taken to detox (.208 BAC & .169 BAC). One was cited for MIP-C and the other for MIP-C, Giving False Information and Poss. of a False ID."
10000372,NARCOTICS - POSSESSION,1/31/10 3:17,Cleared by Arrest,1/31/10 3:17,,N/A,515 N 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Non-student and UNL student cited/released for Poss. of Marijuana and Poss. of Drug Paraphernalia. They were contacted in a park car.
10000374,ALCOHOL - MINOR IN POSSESSION,1/31/10 10:23,Cleared by Arrest,1/31/10 10:23,,N/A,14th/Salt Creek-Avery (STREET),$0.00 ,$0.00 ,A UNL student was cited for MIP and driven home. (BAC 0.86)
10000375,FIRE - FALSE ALARM,1/31/10 12:05,Inactive,1/31/10 12:05,,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A general fire alarm was reported at Alpha Tau Omega caused by burnt bacon. No damage/fire
10000379,FIRE (WORKING) - ALARM,1/31/10 15:13,Cleared by Arrest,1/31/10 15:13,1/31/10 15:13,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,"Unknow person lite off fireworks in side 1433 R st Alpha Tau Omega, no damage."
10000381,VANDALISM - OTHER,2/1/10 2:05,Inactive,2/1/10 1:07,2/1/10 2:04,Selleck Quad,600 North 15th St (GOV'T PARKING LOT (UNL)),$0.00 ,$1.79 ,Unknown person(s) entered a vehicle and damaged an interior light switch.
10000382,BURGLARY,2/1/10 11:25,Inactive,1/29/10 17:30,2/1/10 9:30,Walter Scott Engineering Center,844 North 16th St (UNL ACADEMIC BUILDING),$18.00 ,$0.00 ,Theft of petty cash from a locked drawer in Walter Scott Engineering
10000389,ACCIDENTS - P.D. H&R REPORTABLE,2/1/10 18:07,Inactive,2/1/10 14:20,,N/A,(GOV'T PARKING LOT (UNL)),$0.00 ,$900.00 ,"Hit and Run accident involving three vehicles in the HSS parking lot, $900.00 damage."
10000384,LOST OR STOLEN ITEM,2/2/10 8:38,Inactive,1/30/10 20:00,1/31/10 10:00,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$670.00 ,$0.00 ,A report of a lost/stolen wallet from The Bob Devaney Center
10000385,BURGLARY,2/2/10 9:16,Inactive,1/31/10 3:19,1/31/10 4:17,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$387.00 ,$0.00 ,A Fac/Staff member burglary was reported at Nebraska Hall.
10000402,DISTURBANCE - OTHER,2/2/10 11:18,Inactive,2/2/10 2:00,2/2/10 4:15,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A disturbance involving a UNL Student making uncomfortable comments
10000391,DISTURBANCE - OTHER,2/2/10 20:13,Cleared by Arrest,2/2/10 20:13,2/2/10 20:13,Avery Hall,1144 T St (SIDEWALK),$0.00 ,$0.00 ,UNL student cited and released for Disturbing the Peace after he approached another student using inappropriate speech.
10000396,ACCIDENTS - P.D. NOT REPORTABLE,2/3/10 9:01,Cleared by Exception,2/3/10 9:01,,N/A,T ST & STADIUM DR (GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,"A non-reportable, non-injury accident at Stadium and T"
10000400,MEDICAL EMERGENCY,2/3/10 14:05,Cleared by Exception,2/3/10 14:05,,Ferguson Hall,1130 S St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Person had a seizure in the basement of Ferguson Hall, transported to Bryan LGH West by LFR."
10000403,ACCIDENTS - P.D. H&R REPORTABLE,2/3/10 15:12,Inactive,2/2/10 12:15,2/2/10 15:30,14th and W st.,14th and W St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,300.00 ","Hit and Run accident in the metered lot at 14th and W Street, $1300.00 damage."
10000404,LOST OR STOLEN ITEM,2/3/10 15:55,Inactive,1/11/10 18:00,1/15/10 23:00,Beta Theta Pi,1515 R St. (UNKNOWN),$350.00 ,$0.00 ,"Camera lost or stolen somewhere on City Campus, $350.00 loss."
10000405,LARCENY - FROM BUILDING,2/3/10 16:09,Inactive,12/12/09 20:00,1/31/10 20:10,The Courtyards,733 North  17th  St. (UNL APARTMENT),$700.00 ,$0.00 ,"Items taken from room in The Courtyards, $700.00 loss."
10000394,MEDICAL EMERGENCY,2/3/10 23:55,Cleared by Exception,2/3/10 23:55,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,LFR and UNLPD responded to a student experiencing anxiety-related issues.  Student was referred  to available campus resources.
10000422,ACCIDENTS - P.D. REPORTABLE,2/4/10 20:53,Cleared by Arrest,2/4/10 20:53,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$4,200.00 ",Two UNL students involved in a non injury accident at the entrance of the parking garage. One student cited for DWI and Careless Driving. BAC . 080.
10000423,TRESPASSING,2/5/10 0:07,Cleared by Arrest,2/5/10 0:07,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,An intoxicated transient refused to leave the City Union at closing time.  Cited and lodged at Corrections for Trespassing .324 BAC
10000425,OUTSIDE - O.P.S. OTHER,2/5/10 1:36,Cleared by Exception,2/5/10 1:36,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,"UNL student involved in a foot pursuit with LPD, with assistance from UNLPD."
10000428,ACCIDENTS - P.D. NOT REPORTABLE,2/5/10 9:09,Inactive,2/5/10 9:09,,Law College,1875 North 42nd St. (GOV'T PARKING LOT (UNL)),$0.00 ,$750.00 ,"Two car property damage accident, weather related."
10000431,ACCIDENTS - P.D. H&R NOT REPORTABLE,2/5/10 13:30,Inactive,2/5/10 10:20,2/5/10 12:50,SCHORR CENTER,1100 T Street (GOV'T PARKING LOT (UNL)),$0.00 ,"$2,500.00 ",UNL student reports his vehicle was struck by another unknown vehicle while parked in this parking lot.
10000435,MEDICAL EMERGENCY,2/5/10 17:44,Cleared by Exception,2/5/10 17:44,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to the hospital after having an allergic reaction.
10000437,DISTURBANCE - OTHER,2/6/10 2:54,Inactive,2/6/10 1:45,2/6/10 2:30,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A hospital ER reported a belated assault which occurred at Sigma Nu.  Victim did not wish to pursue charges at this time.
10000438,DISTURBANCE - BETWEEN NEIGHBORS,2/6/10 4:07,Inactive,2/6/10 4:07,2/6/10 4:07,Sigma Alpha Epsilon,635 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Disturbance between several members of the SAE and Sigma Nu houses.  Related to case 10000437.
10000441,ACCIDENTS - P.D. NOT REPORTABLE,2/6/10 11:51,Inactive,2/1/10 14:00,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,An non-reportable accident that occurred at the 14th and Avery Parking Garage.
10000440,ACCIDENTS - INJURY,2/6/10 13:12,Inactive,2/6/10 11:12,,Innovation Campus,1800 State Fair Park Drive (GOV'T PARKING LOT (UNL)),$0.00 ,"$2,300.00 ",A non-reportable accident occurred at Innovation Campus
10000442,MEDICAL EMERGENCY,2/6/10 13:21,Cleared by Exception,2/6/10 13:21,,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,A medical emergency at Bob Devaney. Male subject was taken to Bryan East for treatment.
10000445,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2/6/10 14:53,Inactive,2/2/10 2:09,2/5/10 9:14,Beta Theta Pi,1515 R St. (INTERNET/CYBERSPACE),$500.00 ,$0.00 ,Internet fraud of Amazon.com gift certificates.
10000448,ACCIDENTS - P.D. H&R NOT REPORTABLE,2/6/10 15:23,Inactive,2/6/10 19:00,2/6/10 11:30,N/A,(UNKNOWN),$0.00 ,$350.00 ,UNL student received damage to her vehicle by unknown means in an unknown location.
10000451,FIRE (WORKING) - ALARM,2/6/10 19:52,Cleared by Exception,2/6/10 19:52,2/6/10 19:52,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,Burnt popcorn set off a fire alarm at the Courtyards.
10000454,VANDALISM - BY GRAFFITI,2/6/10 23:18,Inactive,2/6/10 18:00,2/6/10 19:45,Burr Hall,1701 North 35th St (UNL RESIDENCE HALL),$0.00 ,$20.00 ,Stairwell wall was damaged with marker.
10000455,NARCOTICS - POSSESSION,2/6/10 23:44,Cleared by Arrest,2/6/10 23:44,,N/A,515 N. 19th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two UNL students contacted for narcotics use in their vehicle.  One cited for Poss. of Marijuana < 1 oz, the other cited for Poss < 1 oz and Poss. of Drug Paraphernalia.  7.3g and .1g of marijuana seized."
10000456,LITTERING,2/7/10 1:07,Cleared by Arrest,2/7/10 1:07,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited for Littering (Urinating in Public) after bar break.
10000457,ALCOHOL - MINOR IN POSSESSION,2/7/10 1:28,Cleared by Arrest,2/7/10 1:28,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited for MIPC and taken to Detox after demonstrating being unable to care for himself.  .111 BAC on an insufficient sample
10000459,ALCOHOL - DWI,2/7/10 1:59,Cleared by Arrest,2/7/10 1:59,,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two UNL students contacted in the parking lot for narcotics activity.  One cited and taken to Detox for DWI, Poss. of Drug Paraphernalia, Poss. of Marijuana < 1 oz, and MIP (.088 BAC).  The other cited for MIP, Poss. of Drug Paraphernalia, Poss. of Marijuana < 1 oz (.024 BAC)."
10000463,TRAFFIC - SUSPENDED DRIVER,2/7/10 10:06,Cleared by Arrest,2/7/10 10:06,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,A male subject cited/released for DUS at 16th and S Street
10000464,FIRE (WORKING) - ALARM,2/7/10 12:44,Inactive,2/7/10 12:44,,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$0.00 ,$50.00 ,A fire alarm was activated at the Rec Center. No damage
10000467,MEDICAL EMERGENCY,2/7/10 15:15,Cleared by Exception,2/7/10 15:15,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person having and asthma attack in Abel hall, taken to Bryan West by LFR."
10000468,ASSAULT - NON DOMESTIC,2/7/10 16:09,Cleared by Arrest,2/7/10 14:45,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Two persons involved in a fight at Abel Hall, both cited for 3rd, degree Assault-By Mutual Consent."
10000471,LITTERING,2/7/10 23:23,Cleared by Arrest,2/7/10 23:23,,N/A,P ST & N 16TH ST (STREET),$0.00 ,$0.00 ,Non-student contacted and cited for Littering. He was taken to detox (.176 BAC).
10000477,MEDICAL EMERGENCY,2/8/10 10:39,Cleared by Exception,2/7/10 7:00,2/7/10 7:00,U Stop,N 17TH ST & Q ST (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,UNLPD employee slipped and fell on the ice.  Complained of back and shoulder pain (soreness).
