Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
7000317,LARCENY - STOLEN BIKE,1/24/07 17:20,Inactive,9/22/06 17:00,9/24/06 11:00,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$160.00 ,$0.00 ,Bike and lock taken four month ago from rack outside Cather Hall.
7000319,NARCOTICS - POSSESSION,1/24/07 18:45,Cleared by Arrest,1/24/07 18:45,,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Possession of marihuana in Harper Hall, one arrest."
7000320,SUSPICIOUS PERSON,1/24/07 20:46,Unfounded,1/24/07 20:30,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Suspicious individuals on the 6th, floor of the 17th and R Street parking garage."
7000323,FIRE - FALSE ALARM,1/25/07 0:51,Cleared by Arrest,1/25/07 0:51,,N/A,"1545 ""R"" Street (OFF CAMPUS/GREEK HOUSING)",$0.00 ,$0.00 ,Intoxicated 21 yoa student pulled fire alarm pull station. Said it was an accident.
7000327,MISC - OTHER,1/25/07 12:58,Inactive,12/11/06 8:00,12/22/06 17:00,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Suspicious letters sent to Family and Consumer Sciences department. Addressed to ""Playboy's"" Ms. October 2006."
7000328,LARCENY - FROM BUILDING,1/25/07 13:30,Cleared by Arrest,1/22/07 12:00,1/25/07 7:30,Food Industry Complex,"1625 Arbor Dr (UNL SUPPORT FACILITY (office, service))",$105.00 ,$0.00 ,Scrap-metal theft.
7000334,LARCENY - FROM BUILDING,1/25/07 17:27,Inactive,1/25/07 15:30,1/25/07 17:00,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$80.00 ,$0.00 ,Phone taken from coat pocket at the Rec. Center.
7000335,TRESPASSING,1/25/07 21:53,Cleared by Arrest,1/25/07 21:53,,Union-City,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,Transient contacted on the main level of City Union.  Male party was ban and barred from UNL Property.  He was cited for Trespass and transported to Detox where he tested .320 BAC.  TOT Detox.
7000263,DISTURBANCE - OTHER,1/26/07 0:12,Cleared by Exception,1/20/07 2:08,1/20/07 2:22,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Snowball fight occurring outside of Sigma Nu and Sigma Phi Epsilon (approx. 50 people).
7000338,LITTERING,1/26/07 1:10,Cleared by Arrest,1/26/07 1:10,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male contacted in the parking lot for urinating.  Cited for Littering.
7000339,ALCOHOL - DRUNK,1/26/07 1:19,Cleared by Exception,1/26/07 1:19,,Andersen Hall,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Officers contacted vehicle after observing it running for 20 minutes.  Male party was found to be passed out inside.  Party was taken into Civil Protective Custody and transported to Detox where he tested .126 BAC.  TOT Detox.
7000340,LITTERING,1/26/07 1:28,Cleared by Arrest,1/26/07 1:28,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male party contacted for urinating in the parking lot.  Cited for Littering and released.
7000342,ALCOHOL - DWI,1/26/07 2:03,Cleared by Arrest,1/26/07 2:03,1/26/07 2:03,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped for speeding.  Driver found to be intoxicated.  Arrested and transported to Jail where she tested .170 BAC.  Released to sober friend at Detox.  Cited for DWI, MIP, Open Container, and Speeding."
7000343,ACCIDENTS - P.D. REPORTABLE,1/26/07 10:19,Inactive,1/26/07 10:19,1/26/07 10:19,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,050.00 ",Mercury Marquis Vs. Chevy Blazer.
7000344,ACCIDENTS - INJURY,1/26/07 10:51,Inactive,1/26/07 10:51,,Selleck Quad,600 North 15th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Party was walking between a fence and a moving garbage truck when they slipped and fell under the truck causing their legs to be ran over.  Party left the area and was later contacted at the University Health Center.
7000345,LOST OR STOLEN ITEM,1/26/07 11:54,Inactive,,1/26/07 13:33,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),$230.00 ,$0.00 ,A portable scanner purportedly lost or stolen between November 2006 and December 2006.
7000346,DISTURBANCE - OTHER,1/26/07 11:54,Inactive,,1/25/07 9:28,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,Suspicious person watching and possibly harassing Asian Female Students.
7000347,LARCENY - OTHER OR FROM OPEN AREA,1/26/07 12:21,Inactive,1/26/07 12:00,1/26/07 12:21,N/A,942 N. 22nd Street (GOV'T PARKING LOT (UNL)),$10.00 ,$0.00 ,Scrap metal theft
7000352,MISC - OTHER,1/26/07 16:22,Inactive,,,Splinter Laboratories,2000 North 35th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Possible theft of services by non UNL personnel.  No evidence to prove that someone used the trash dumpster other than UNL personnel.
7000354,LARCENY - STOLEN BIKE,1/26/07 17:48,Inactive,,,The Courtyards,733 North  17th  St. (SIDEWALK),$300.00 ,$0.00 ,Belated report of stolen bike.  Bike was stolen sometime in August from the bike racks located north of The Courtyards.  No suspects.
7000355,FRAUD - IMPERSONATION,1/26/07 20:54,Cleared by Exception,11/25/06 20:29,11/25/06 20:29,N/A,12th and Q St.  (STREET),$0.00 ,$0.00 ,Party reported someone using his personal information on a citation that UNLPD issued.
7000360,BURGLARY,1/26/07 22:57,Cleared by Exception,1/26/07 17:45,1/26/07 22:50,Acacia,2255 Vine St. (OFF CAMPUS/GREEK HOUSING),"$1,550.00 ",$0.00 ,Entry gained through window.  Laptop computer taken from room.
7000363,VANDALISM - OTHER,1/27/07 2:49,Inactive,1/27/07 1:15,,Delta Upsilon,(OFF CAMPUS/GREEK HOUSING),$0.00 ,$125.00 ,Delta Upsilon reports Sigma Nu members vandalized their fence.
7000366,ALCOHOL - MINOR IN POSSESSION,1/27/07 9:22,Cleared by Arrest,1/27/07 9:22,,UNL Police,300 North 17th St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Defendant came in to be tested for Pre-trial diversion and tested a .013 BAC.
7000367,ALCOHOL - MINOR IN POSSESSION,1/27/07 9:25,Cleared by Arrest,1/27/07 9:25,,UNL Police,300 North 17th St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Defendant came in to test his BAC for Sarpy county Pre-Trial diversion. Failed test with a .031 BAC
7000375,SEX OFFENSE - INDECENT EXPOSURE,1/27/07 20:22,Inactive,1/27/07 19:50,1/27/07 20:22,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two victims reported a white male exposed his erect penis to them while they were in the womens restroom.
7000376,MEDICAL EMERGENCY,1/27/07 20:30,Inactive,1/27/07 20:30,1/27/07 20:30,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$0.00 ,Male patient complaining of chest pain and difficulty breathing. Transported to the hospital.
7000377,MEDICAL EMERGENCY,1/27/07 22:26,Inactive,1/27/07 22:07,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Female party complaining of abdominal pain and light headed.  Refused transport.
7000379,MEDICAL EMERGENCY,1/28/07 2:26,Inactive,1/28/07 2:26,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Intoxicated female party found in Abel Hall lobby.  Female was transported to LGH West for medical treatment.
7000380,VANDALISM - OTHER,1/28/07 2:30,Inactive,1/28/07 2:00,,The Village,(UNL APARTMENT),$0.00 ,$0.00 ,Eggs thrown at exterior sliding door.  No suspects.
7000378,ALCOHOL - DRUNK,1/28/07 2:41,Cleared by Exception,1/28/07 0:31,,N/A,N 12TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated male contacted at 12th/Q.  Taken into custody and turned over to Detox. Tested .229 BAC.
7000381,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",1/28/07 13:57,Inactive,1/28/07 13:57,,Temple Building,1201 R St (UNL ACADEMIC BUILDING),$0.00 ,$100.00 ,Sprinkler water pipe froze and then broke causing minor flooding.
7000382,VANDALISM - OTHER,1/28/07 14:33,Inactive,1/27/07 20:00,1/27/07 23:00,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,A KKK like hood was placed on a bulletin board that was about Martin Lutheran King week.
7000383,ASSAULT - NON DOMESTIC,1/28/07 18:08,Cleared by Arrest,1/28/07 18:08,,N/A,1055 North 16th Street (UNL APARTMENT),$0.00 ,$0.00 ,Party was assaulted by another party in The Village.
7000385,BURGLARY,1/28/07 22:35,Inactive,1/28/07 17:45,1/28/07 21:30,N/A,(OFF CAMPUS/GREEK HOUSING),$500.00 ,$0.00 ,Victims report unknown party entered their rooms and scattered items throughout.  Several items stolen.  Possible suspect in case.
7000395,VANDALISM - BY GRAFFITI,1/29/07 10:22,Inactive,1/19/07 15:30,1/26/07 15:30,Architecture Hall,402 Stadium Dr (GOV'T LOT/FIELD (UNL)),$0.00 ,"$2,000.00 ",Copper and concrete sculpture on the northeast side of the building damaged by graffiti.
7000396,FIRE (WORKING) - NO ALARM,1/29/07 13:39,Inactive,1/29/07 13:39,,Henzlik Hall,1430 Vine St (GOV'T PARKING LOT (UNL)),$0.00 ,$100.00 ,Paper fire in the rear cargo area of a UNL garbage truck.
7000406,LARCENY - FROM BUILDING,1/29/07 19:16,Cleared by Exception,1/29/07 15:30,1/29/07 16:20,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),"$14,480.00 ",$0.00 ,Bassoon taken from the Westbrook Music building.
7000407,TRESPASSING,1/29/07 20:07,Cleared by Arrest,1/29/07 20:07,1/29/07 20:49,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party arrested for trespass at the City Union.
7000410,ALCOHOL - MINOR IN POSSESSION,1/30/07 1:12,Cleared by Arrest,1/30/07 1:12,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Traffic stop resulted in two (2) MIP and Open Container Arrests.
7000414,FIRE (WORKING) - NO ALARM,1/30/07 10:30,Inactive,1/30/07 10:30,1/30/07 10:30,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$10,000.00 ",Van fire following an accident. No injuries.
7000418,TELEPHONE - THREATENING CALLS,1/30/07 23:11,Inactive,1/11/07 4:30,1/30/07 23:12,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Unknown pty hacking into a students facebook account, at one point the hacker told the victim's boyfriend she ""victim"" had better watch out."
7000419,MEDICAL EMERGENCY,1/30/07 23:23,Inactive,1/30/07 23:23,1/30/07 23:23,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Student had gone into seizures, was breating, but unresponsive. Pty was transported to Bryan LGH West."
7000431,FORGERY - CHECKS,1/31/07 17:13,Cleared by Exception,,,N/A,U-Stop unknown store (GAS/SERVICE STATION),$0.00 ,$0.00 ,"Two stolen check from case 07000360 were used, one in lincoln Ne and one Iowa."
7000432,MEDICAL EMERGENCY,1/31/07 17:20,Cleared by Exception,1/31/07 17:20,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Party fell from his wheelchair in the City Union, LFR responded and helped him back into his chair."
7000436,MEDICAL EMERGENCY,1/31/07 20:04,Inactive,1/31/07 20:04,,Bob Devaney Sports Center,(SPORT FACILITIES),$0.00 ,$0.00 ,Party was ill at Devaney Sports Center and transported to LGH West.
7000438,DISTURBANCE - OTHER,1/31/07 21:54,Cleared by Exception,1/31/07 21:54,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Two roommates arguing over the unathorized borrowing of money and derogatory remarks about one's mother who recently passed away.
7000439,NARCOTICS - POSSESSION,1/31/07 23:11,Cleared by Arrest,1/31/07 23:11,1/31/07 23:11,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Report of pty smoking marijuana in his room. Pty invited officer in and voluntarily turned over marijuana and paraphernalia.
7000421,OUTSIDE - O.P.S. ACCIDENT,1/31/07 23:25,Cleared by Arrest,1/30/07 23:24,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,Several CSO's observed a pty strike a utility pole then flee the scene. CSO's followed pty until he was contacted by officer Fullerton. Pty tot LPD .152 BAC.
7000441,NARCOTICS - POSSESSION,2/1/07 0:15,Cleared by Arrest,2/1/07 0:15,,Kauffman Academic Residential Ctr.,630 North 14th St (SIDEWALK),$0.00 ,$0.00 ,"Two ptys obs smoking marijuana, pty with marijuana voluntarily turned over marijuana and paraphernalia."
7000453,LITTERING,2/2/07 0:58,Cleared by Arrest,2/2/07 0:58,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Female party contacted for urinating in the parking lot.  Cited and released for Littering.
7000454,LITTERING,2/2/07 1:11,Cleared by Arrest,2/2/07 1:11,,Kabredlo's,1540 P St. (COMMERCIAL PARKING LOT),$0.00 ,$0.00 ,Male party contacted for urinating in the parking lot.  Cited and released for Littering.
7000455,VANDALISM - OTHER,2/2/07 3:46,Cleared by Arrest,2/2/07 2:48,2/2/07 3:20,HSS North Lot,1220 N 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,"Two UNL Students contacted for breaking mirrors off of vehicles parked in parking lot.  One party cited for MIPC (.075 BAC)/Vandalism, the other party cited for Vandalism.  Both cited and released."
7000458,VANDALISM - OTHER,2/2/07 4:07,Inactive,,2/2/07 4:07,N/A,1220 N. 14th (GOV'T PARKING LOT (UNL)),$0.00 ,$150.00 ,Vandalism to vehicle that was parked in the HSS parking lot.  No suspects.
7000457,VANDALISM - OTHER,2/2/07 4:09,Cleared by Arrest,2/1/07 23:56,2/2/07 3:36,N/A,1220 N. 14th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$150.00 ,"Side mirror(s) kicked off. Also, tested a .035 BAC."
7000459,ALCOHOL - MINOR IN POSSESSION,2/2/07 6:16,Cleared by Arrest,2/2/07 6:16,,Harper Hall,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,Community Service Officer radioed a male party passed out in Harper Hall.  Party was taken into custody and transported to Detox where he tested .091 BAC.  Cited and turned over to Detox.
7000462,TELEPHONE - OTHER,2/2/07 9:00,Inactive,1/31/07 9:25,1/31/07 12:15,Stadium Drive Parking Garage,625 Stadium Dr (OTHER RETAIL BUS.),$0.00 ,$0.00 ,Belated report of harassing phone calls.
7000464,LARCENY - FROM BUILDING,2/2/07 11:51,Inactive,1/30/07 10:15,1/30/07 12:15,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$100.00 ,$0.00 ,"Belated report of stolen ""Statistics"" book."
7000466,LOST OR STOLEN ITEM,2/2/07 12:20,Inactive,2/1/07 12:00,2/1/07 13:00,N/A,(UNKNOWN),$75.00 ,$0.00 ,"Motorola flip style cellular phone. Lost between CBA, Sorority and vic's place of employment."
7000472,TRESPASSING,2/2/07 14:22,Cleared by Arrest,2/2/07 14:22,2/2/07 14:22,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,Person contacted in Love Library by Officers and was known to be ban and barred from University property.  Person was cited for 1st degree trespassing and lodged.
7000473,TRESPASSING,2/2/07 14:24,Cleared by Exception,2/2/07 14:20,2/2/07 14:30,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two persons contacted for panhandling inside the City Union.  Both persons were issued the trespass warning letter.
7000474,LARCENY - FROM BUILDING,2/2/07 15:52,Inactive,,,Canfield Administration Building,"14th and R St. (UNL SUPPORT FACILITY (office, service))","$1,020.00 ",$0.00 ,Belated report of a stolen laptop from Canfield Admin building.  No suspects.
7000456,VANDALISM - OTHER,2/2/07 22:34,Cleared by Arrest,2/2/07 3:09,,N/A,1220 N. 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$150.00 ,UNL Student contacted for vandalizing vehicles in the HSS Parking Lot.  Cited and released for Criminal Mischief and MIP.
7000480,LITTERING,2/3/07 0:35,Cleared by Arrest,2/3/07 0:35,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Male contacted in Andersen Hall parking lot for urinating.  Cited and released for Littering.
7000481,ALCOHOL - MINOR IN POSSESSION,2/3/07 2:52,Cleared by Arrest,2/3/07 2:52,,Harper Hall,1150 N. 14th St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Officer heard disturbance.  Contact was made with an intoxicated male.  He was cited and released for MIPC. (.121 BAC)
7000482,ALCOHOL - MINOR IN POSSESSION,2/3/07 3:56,Cleared by Arrest,2/3/07 3:56,,HSS North Lot,1220 North 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Vehicle contacted in parking lot.  Four parties inside were cited for MIP.  All were cited and released.  One party was cited for open container.
7000483,ALCOHOL - MINOR IN POSSESSION,2/3/07 4:47,Cleared by Arrest,2/3/07 4:47,,N/A,1220 N. 14th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Female contacted walking through parking lot without socks or shoes.  She was taken into custody and transported to Detox where she tested .191 BAC.  She was also cited for MIPC and TOT Detox.
7000486,TRESPASSING,2/3/07 10:31,Cleared by Exception,2/3/07 10:31,,Love Library South,"1248 R (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Juvenile male viewing adult pornography.
7000488,LARCENY - FROM BUILDING,2/3/07 11:47,Inactive,2/3/07 2:50,2/3/07 10:00,Selleck Quad 4000,600 North 15th St. (UNL RESIDENCE HALL),$240.00 ,$0.00 ,Unknown person entered occupied room while female student was sleeping. Person took purse and contents.
7000489,BURGLARY,2/3/07 11:47,Cleared by Arrest,2/3/07 11:20,2/3/07 11:56,N/A,(UNL RESIDENCE HALL),"$1,130.00 ",$0.00 ,"Victim reports having their laptop, check book and change purse stolen from their room.  Door to the room was shut but not locked due to a damaged door jam."
7000495,ALCOHOL - MINOR IN POSSESSION,2/4/07 2:26,Cleared by Arrest,2/4/07 2:26,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Officers detected an odor of marijuana coming from room.  Three male parties contacted.  One cited for possession of Drug Paraphernalia and two minor in possession tickets.  All were cited and released.
7000497,TRESPASSING,2/4/07 16:04,Cleared by Exception,2/4/07 16:04,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party looking at pornographic material on computer in the City Union. Party given trespass policy and asked to leave the building.
7000500,ALCOHOL - DRUNK,2/4/07 22:58,Inactive,2/4/07 22:58,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,"Two Transients wanted ride to mission, one tested .139 BAC. So the Mission will not take him, he was tansported to detox and the other to the mission."
7000505,VANDALISM - OTHER,2/5/07 13:24,Inactive,,2/1/07 12:00,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,"$1,200.00 ",Wireless access routers were damaged in Schramm Hall.
7000506,FIRE - FALSE ALARM,2/5/07 14:33,Inactive,2/5/07 14:33,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Unknown person(s) pulled the fire alarm pull station on the second floor of Cather Hall.
7000508,TRESPASSING,2/5/07 15:44,Cleared by Arrest,2/5/07 15:44,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Party arrested for trespassing in the City Union.
7000507,FRAUD - CREDIT CARDS/ATM/BANK CARD,2/5/07 17:57,Inactive,,,N/A,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,Confidential report.
7000510,VANDALISM - OTHER,2/5/07 20:21,Cleared by Exception,2/5/07 19:11,2/5/07 19:22,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$20.00 ,Party damaged dry wall by pushing open two doors at the City Union.
7000511,LARCENY - FROM BUILDING,2/5/07 20:34,Inactive,2/5/07 19:30,2/5/07 20:30,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$225.00 ,$0.00 ,Purse taken from Westbrook Hall.
7000512,NARCOTICS - POSSESSION,2/5/07 22:35,Cleared by Arrest,2/5/07 22:35,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Vehicle stopped on traffic violation, vehicle found to smell like burnt marijuana. Small traces of marijuana located along with drug paraphernalia."
7000526,ACCIDENTS - P.D. NOT REPORTABLE,2/7/07 1:50,Cleared by Exception,2/7/07 1:50,,N/A,N 17TH ST & Q ST (CONVENIENCE STORE),$0.00 ,$500.00 ,State vehicle involved in accident.
7000525,LARCENY - OTHER OR FROM OPEN AREA,2/7/07 14:47,Cleared by Exception,2/2/07 13:06,,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Person left their vehicle keys on the roof of their vehicle.  Keys were then taken by persons who parked next to her.  This act was captured on garage security video.
